Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Aaron Judge","NYY",158,704,58,122,144,10,0.188920454,0.242897727,0.379248659,0.367469879,0.322003577,0.458036984,0.701252236,0.4757340011100992,0.4796257916618796,219.82059696978388,-0.4968675747513771,96.02145054844215,-9.602896213531494,11.336407213769629,"Aaron Judge",15640,592450
"Bobby Witt Jr.","KCR",161,709,32,125,109,31,0.080394922,0.149506346,0.256289308,0.35375494,0.331761006,0.389280677,0.588050314,0.40973835374627793,0.40702545166015625,169.25841311425253,4.479686506092548,60.66520320220742,17.416125297546387,10.492483134082956,"Bobby Witt Jr.",25764,677951
"Shohei Ohtani","LAD",159,731,54,134,130,59,0.110807113,0.221614227,0.336477988,0.336470588,0.309748427,0.39010989,0.646226415,0.43054929176412915,0.4418599758307582,179.6185917729568,9.72720418125391,79.32462622490154,-17.17592430114746,8.942958523940284,"Shohei Ohtani",19755,660271
"Juan Soto","NYY",157,713,41,128,109,7,0.180925666,0.16690042,0.28125,0.297619047,0.288194444,0.419354838,0.569444444,0.4205848819428188,0.462612695519107,181.02758031065827,-3.8730039969086647,62.23103671076882,-5.560237765312195,8.294952792954966,"Juan Soto",20123,665742
"Gunnar Henderson","BAL",159,719,37,118,92,21,0.108484005,0.221140472,0.247619048,0.319634703,0.28095238,0.364394993,0.528571428,0.38146476194387025,0.3728841714925699,153.53473243419123,3.983348935842514,48.02566347139638,4.761958360671997,7.914457887848055,"Gunnar Henderson",26289,683002
"Francisco Lindor","NYM",152,689,33,107,91,29,0.081277213,0.184325108,0.226537217,0.295010845,0.273462783,0.343976777,0.5,0.36288581496572286,0.3789471471032431,136.83207207581404,3.996316358447075,34.34268002906593,17.385179042816162,7.721677819609582,"Francisco Lindor",12916,596019
"Jarren Duran","BOS",160,735,21,111,75,34,0.073469387,0.217687074,0.207153502,0.344827586,0.284649776,0.341961852,0.491803278,0.3568673902286514,0.33795505794671066,130.39179163340228,8.318926356732845,33.87824365863446,7.706124544143677,6.812213451022221,"Jarren Duran",24617,680776
"Elly De La Cruz","CIN",160,696,25,105,76,67,0.099137931,0.31321839,0.21197411,0.359042553,0.258899676,0.338616714,0.470873786,0.34864824028373453,0.3276056925455729,119.01837492540193,7.451630473136902,23.280282389809244,16.653884410858154,6.5278253440893375,"Elly De La Cruz",26668,682829
"José Ramírez","CLE",158,682,39,114,118,41,0.079178885,0.120234604,0.258064516,0.265346534,0.279032258,0.334801762,0.537096774,0.3642762730118049,0.32929700728845523,141.28417225921876,6.264235392212868,38.48037981523677,1.229304313659668,6.437068174564515,"Jose Ramirez",13510,608070
"Ketel Marte","ARI",136,583,36,93,95,7,0.111492281,0.181818181,0.267857143,0.299191374,0.291666666,0.372212692,0.559523809,0.3909995480337077,0.3922457394900022,151.441612126253,0.9284186586737633,36.791236443177375,4.742644667625427,6.30281430828755,"Ketel Marte",13613,606466
"William Contreras","MIL",155,679,23,99,92,9,0.114874815,0.204712812,0.18487395,0.330275229,0.280672268,0.365243004,0.465546218,0.3587271837346278,0.35763522637704004,131.79011724983036,-2.590770311653614,23.221320737732526,7.399673938751221,5.50727552086144,"William Contreras",20503,661388
"Matt Chapman","SFG",154,647,27,98,78,15,0.098918083,0.244204018,0.215652174,0.293367346,0.246956521,0.327666151,0.462608695,0.34013576694527026,0.34017686440911094,120.96832354786018,3.666826330125332,19.889755586084647,11.478818655014038,5.473977392062926,"Matt Chapman",16505,656305
"Cal Raleigh","SEA",153,628,34,73,100,6,0.111464968,0.280254777,0.216117216,0.251461988,0.219780219,0.31210191,0.435897435,0.32256641812049425,0.34599164592320425,117.59285242398923,-2.583132788538933,10.058451677283117,21.578243851661682,5.418350944239536,"Cal Raleigh",21534,663728
"Jackson Merrill","SDP",156,593,24,77,90,16,0.048903878,0.170320404,0.207581228,0.31797235,0.292418772,0.32597623,0.5,0.351507786788097,0.3717480614071801,129.69387136414815,3.714604988694191,24.770940913139803,7.18336296081543,5.347990586147634,"Jackson Merrill",29490,701538
"Vladimir Guerrero Jr.","TOR",159,697,30,98,103,2,0.103299856,0.137733142,0.22077922,0.342105263,0.323051948,0.395982783,0.543831168,0.39789022276871394,0.4089601578251008,164.40297292014648,-5.601081304252148,45.76119950009158,-17.81396770477295,5.273645830046974,"Vladimir Guerrero Jr.",19611,665489
"Yordan Alvarez","HOU",147,635,35,88,86,6,0.108661417,0.149606299,0.259057971,0.316901408,0.307971014,0.392125984,0.567028985,0.40158736975397163,0.4113042698493846,167.10300091732066,-2.9079419523477554,45.847295439319964,-16.46963357925415,5.209019021730242,"Yordan Alvarez",19556,670541
"Brent Rooker","OAK",145,614,39,82,112,11,0.096091205,0.288273615,0.269230769,0.362275449,0.293040293,0.364820846,0.562271062,0.39218441668103954,0.379564410761783,163.63141597278016,0.7536731883883476,45.45758895335317,-16.320756793022156,5.112218839503849,"Brent Rooker",19627,667670
"Bryce Harper","PHI",145,631,30,85,87,7,0.12044374,0.218700475,0.24,0.330729166,0.285454545,0.373015873,0.525454545,0.38021706340771305,0.35543284696691174,143.64383238411403,-0.5043392926454544,32.42731311528435,-4.162773609161377,5.098146507616013,"Bryce Harper",11579,547180
"Willy Adames","MIL",161,688,32,93,112,21,0.107558139,0.251453488,0.211475409,0.296568627,0.250819672,0.331395348,0.462295081,0.34193181539103934,0.33924306604984034,120.48568309677175,1.2340515032410622,18.087942187811915,5.8906601667404175,4.8523442615831165,"Willy Adames",15986,642715
"Marcell Ozuna","ATL",162,688,39,96,104,1,0.107558139,0.247093023,0.244224422,0.359102244,0.301980198,0.378457059,0.54620462,0.39450213334856243,0.4016783864874589,154.30114021866925,-4.624746397137642,40.04964776242181,-17.5,4.704765075624693,"Marcell Ozuna",10324,542303
"Corey Seager","TEX",123,533,30,68,74,1,0.099437148,0.18011257,0.233684211,0.29059829,0.277894736,0.35272045,0.511578947,0.364663478286787,0.38742129986102763,141.76090541493608,-5.239710032939911,20.22875214314657,6.975632429122925,4.6352040949545135,"Corey Seager",13624,608369
"Patrick Bailey","SFG",121,448,8,46,46,4,0.087053571,0.223214285,0.104738154,0.286666666,0.234413965,0.297539149,0.339152119,0.2813692890290979,0.31868337566932936,81.41445569451562,0.47039034962654114,-9.48629041834507,36.553147315979004,4.34249381229699,"Patrick Bailey",27478,672275
"Jurickson Profar","SDP",158,668,24,94,85,10,0.113772455,0.151197604,0.179078015,0.301801801,0.280141843,0.380090497,0.459219858,0.365296050431334,0.36404231394187453,138.97431792842295,-0.7856960110366344,30.34696697481334,-10.641411781311035,4.341967121797323,"Jurickson Profar",10815,595777
"Corbin Carroll","ARI",158,684,22,121,74,35,0.106725146,0.190058479,0.196943973,0.255605381,0.23089983,0.321585903,0.427843803,0.3248603077011837,0.3259829372829861,106.92536979223149,11.087110094726086,16.75159409409803,2.284471273422241,4.328076957047039,"Corbin Carroll",25878,682998
"Mookie Betts","LAD",116,516,19,75,75,16,0.118217054,0.110465116,0.202222223,0.293650793,0.288888888,0.372093023,0.491111111,0.3709689515573969,0.35564287271183603,139.51693881093942,0.6122503727674484,24.995651347082646,-0.6944392919540405,4.291690496068686,"Mookie Betts",13611,605141
"Marcus Semien","TEX",159,718,23,101,74,8,0.08913649,0.146239554,0.153846154,0.250478011,0.236923076,0.307799442,0.39076923,0.30588280763373027,0.313100549984112,100.41338127838593,1.4777574464678764,1.8173677481620003,15.721808433532715,4.270653314475351,"Marcus Semien",12533,543760
"Dansby Swanson","CHC",149,593,16,82,66,19,0.091062394,0.242833052,0.147940075,0.299734748,0.241573033,0.311973018,0.389513108,0.30656940884598216,0.3204153804455773,97.9466823084978,4.428174555301666,2.972138508614985,18.31784200668335,4.246603482081955,"Dansby Swanson",18314,621020
"Carlos Correa","MIN",86,367,14,55,54,0,0.108991825,0.166212534,0.206896552,0.342741935,0.310344827,0.387978142,0.517241379,0.3853048369370771,0.35477704633006735,154.705535596782,-0.5709234476089478,22.40129545335495,6.4445459842681885,4.236157602508153,"Carlos Correa",14162,621043
"Rafael Devers","BOS",138,601,28,87,83,3,0.111480865,0.244592346,0.243809524,0.323033707,0.272380952,0.354409317,0.516190476,0.36402783280133794,0.36336156078892895,135.42859316719256,-0.909996286034584,23.45318443168858,-2.593226432800293,4.2128753114089115,"Rafael Devers",17350,646240
"Kyle Tucker","HOU",78,339,23,56,49,11,0.16519174,0.159292035,0.296028881,0.282178217,0.288808664,0.407738095,0.584837545,0.4188836233035938,0.4002796894795186,179.26953888242815,-0.3286566734313965,30.41897269529406,-0.8729016780853271,4.212571940183381,"Kyle Tucker",18345,663656
"Steven Kwan","CLE",122,540,14,83,44,12,0.098148148,0.094444444,0.133333334,0.303614457,0.291666666,0.368029739,0.425,0.3494486094185854,0.33343105954308494,130.85409088216315,0.16527489572763443,19.229191153877036,3.2624120712280273,4.17245468325207,"Steven Kwan",24610,680757
"Alex Bregman","HOU",145,634,26,79,75,3,0.06940063,0.135646687,0.192771085,0.264270613,0.259896729,0.315457413,0.452667814,0.3307042115295856,0.31905949266651007,117.24233987014536,-2.330283023416996,10.177808968410732,9.026509046554565,4.154914031973698,"Alex Bregman",17678,608324
"Jazz Chisholm Jr.","- - -",147,621,24,74,73,40,0.085346215,0.244766505,0.179715302,0.30927835,0.256227758,0.323671497,0.43594306,0.32729744707996195,0.3162509098115107,110.53202041864138,6.154999695718288,13.645911350200665,4.287554442882538,3.991258846906141,"Jazz Chisholm Jr.",20454,665862
"Julio Rodríguez","SEA",143,613,20,76,68,24,0.061990212,0.254486133,0.135802469,0.34351145,0.273368606,0.324632952,0.409171075,0.32055336402522194,0.34387092341005415,116.17682906345746,1.9374217167496681,13.283857991333965,4.651552677154541,3.9519363245524537,"Julio Rodriguez",23697,677594
"Jackson Chourio","MIL",148,573,21,80,79,22,0.068062827,0.211169284,0.189393939,0.319587628,0.274621212,0.326923076,0.464015151,0.33854969905715593,0.3278397925106096,118.2092869730175,3.961406148970127,16.438367984416807,2.5930356979370117,3.944276264103653,"Jackson Chourio",28806,694192
"Freddie Freeman","LAD",147,638,22,81,89,9,0.122257053,0.156739811,0.193726938,0.306074766,0.282287822,0.377742946,0.47601476,0.36535710949207906,0.36366374021882464,135.73978443081728,-1.4710577800869942,25.79572458637007,-8.981445550918579,3.9397628887239105,"Freddie Freeman",5361,518692
"Riley Greene","DET",137,584,24,82,74,4,0.109589041,0.267123287,0.216796875,0.329341317,0.26171875,0.34819897,0.478515625,0.35539623961366457,0.35334349094677137,133.78826069530479,-0.1613013818860054,22.41663738351761,-3.652451992034912,3.93820137766359,"Riley Greene",25976,682985
"Nico Hoerner","CHC",151,641,7,86,48,31,0.068642745,0.102964118,0.099656357,0.296875,0.273195876,0.335413416,0.372852233,0.3131190129555762,0.31322525812426644,102.35501482439481,4.983651585876942,6.788800187140048,9.803420782089233,3.9271892153939953,"Nico Hoerner",21479,663538
"Jose Altuve","HOU",153,682,20,94,65,22,0.068914956,0.174486803,0.144904458,0.337423312,0.294585987,0.350439882,0.439490445,0.344237520589548,0.3162080205768478,126.76194583563272,-0.7128310352563858,20.170879716371072,-5.433078169822693,3.8580288379418133,"Jose Altuve",5417,514888
"Trea Turner","PHI",121,539,21,88,62,19,0.050092764,0.181818181,0.174257426,0.330749354,0.295049504,0.337662337,0.46930693,0.3490665514084315,0.3170273084801536,122.67740256095581,2.6325017660856247,17.24900069672938,1.9538443088531494,3.844569232749059,"Trea Turner",16252,607208
"Eugenio Suárez","ARI",158,640,30,90,101,2,0.0765625,0.275,0.213660246,0.308510638,0.255691768,0.31875,0.469352014,0.3372951490804553,0.33114331323395735,115.2948704009732,-1.1251007448881865,10.58032083490921,5.072902679443359,3.8267583636375035,"Eugenio Suarez",12552,553993
"Colton Cowser","BAL",153,561,24,77,69,9,0.092691622,0.306595365,0.204408818,0.316993464,0.242484969,0.320855614,0.446893787,0.3314574734042923,0.3263897836101716,118.3585844433363,1.122212179005146,12.90661718984276,5.491430282592773,3.8216093767984183,"Colton Cowser",29591,681297
"Byron Buxton","MIN",102,388,18,62,56,7,0.051546391,0.255154639,0.245070422,0.3375,0.278873239,0.335051546,0.523943661,0.3656734152665742,0.35297829482598514,140.89639268742488,2.767398826777935,20.92348917588748,2.10519540309906,3.7073026871162593,"Byron Buxton",14161,621439
"Ezequiel Tovar","COL",157,695,26,83,78,6,0.033093525,0.287769784,0.2,0.344036697,0.26870229,0.294629898,0.46870229,0.3244099165637826,0.2893040267475178,94.26123081675158,0.0636465772986412,-4.70576549315938,16.70793914794922,3.6396191826095836,"Ezequiel Tovar",24064,678662
"Oneil Cruz","PIT",146,599,21,72,76,22,0.085141903,0.302170283,0.190388171,0.346938775,0.258780036,0.323873121,0.449168207,0.3310161504881952,0.34100440073821503,110.54529233701682,5.252028755843639,12.805502614778064,2.0786027908325195,3.6057392039064116,"Oneil Cruz",21711,665833
"Masyn Winn","STL",150,637,15,85,57,11,0.064364207,0.171114599,0.148211244,0.303418803,0.267461669,0.313880126,0.415672913,0.315483457292614,0.2921415540907118,103.72656435775043,2.193272590637207,5.031906213798576,8.448815107345581,3.592027290013721,"Masyn Winn",27479,691026
"Ian Happ","CHC",153,657,25,89,86,13,0.121765601,0.255707762,0.198594025,0.298941798,0.242530755,0.340943683,0.44112478,0.34104491788439634,0.34504045093332536,121.15106305473533,1.2587824165821075,17.876020944803997,-5.073300123214722,3.5910714683342904,"Ian Happ",17919,664023
"Brenton Doyle","COL",149,603,23,82,72,30,0.07628524,0.253731343,0.186346863,0.315508021,0.260147601,0.317195325,0.446494464,0.3279812993811923,0.32941999339094064,96.66501625740761,5.349920555949211,2.945157353873734,11.346799850463867,3.558396788214517,"Brenton Doyle",25479,686668
"Zach Neto","LAA",155,602,23,70,77,30,0.064784053,0.232558139,0.193726938,0.294736842,0.24907749,0.317725752,0.442804428,0.32995627543435024,0.31720311209659446,114.92291238215108,1.7672759220004082,12.046390043165516,2.2808680534362793,3.5416180325511224,"Zach Neto",31347,687263
"Manny Machado","SDP",152,643,29,77,105,11,0.069984447,0.192846034,0.197301855,0.301801801,0.274873524,0.32503888,0.472175379,0.3396645368923385,0.3378855066975271,121.72255237512883,-0.36147262156009674,16.34109006279838,-3.6241674423217773,3.533863853519206,"Manny Machado",11493,592518
"Anthony Volpe","NYY",160,689,12,90,60,28,0.06095791,0.226415094,0.120879121,0.302966101,0.2433281,0.293002915,0.364207221,0.28735230665137296,0.2779386190375275,87.30906601957776,5.041792646050453,-4.963237790529531,15.956047058105469,3.4952304839215387,"Anthony Volpe",27647,683011
"Seiya Suzuki","CHC",132,585,21,74,73,16,0.107692307,0.273504273,0.19921875,0.370149253,0.283203125,0.365811965,0.482421875,0.36487284691882704,0.3457693864884762,137.18889260768483,-0.8166427239775658,25.19875062852306,-10.993598341941833,3.4872718958754176,"Seiya Suzuki",30116,673548
"Austin Wells","NYY",115,414,13,42,55,1,0.11352657,0.210144927,0.166666666,0.260536398,0.228813559,0.322033898,0.395480225,0.3147913115076522,0.3389226302359868,106.6102223856616,-1.8605638816952705,1.2707169472158197,18.67028647661209,3.4774675009669145,"Austin Wells",27562,669224
"Alec Bohm","PHI",143,606,15,62,97,5,0.0660066,0.141914191,0.167870036,0.305010893,0.279783393,0.331683168,0.447653429,0.3352790382129467,0.3413182550938285,113.39746109945854,-2.621509224176407,7.087086416369649,5.858159005641937,3.4296714325136097,"Alec Bohm",21618,664761
"Teoscar Hernández","LAD",154,652,33,84,99,12,0.081288343,0.288343558,0.229202037,0.344173441,0.271646859,0.339477726,0.500848896,0.359840165041847,0.346197962576676,132.02650265051398,0.591741256415844,25.561732822177344,-14.36844253540039,3.40758650412719,"Teoscar Hernandez",13066,606192
"Isaac Paredes","- - -",153,641,19,64,80,1,0.118564742,0.163806552,0.154981549,0.259433962,0.23800738,0.346333853,0.392988929,0.327380766424588,0.30378397193872875,116.51890096408782,-0.7995072826743126,11.160127542341433,0.19757872819900513,3.3744863095550013,"Isaac Paredes",20036,670623
"Kyle Schwarber","PHI",150,692,38,110,104,5,0.15317919,0.28468208,0.237347295,0.300578034,0.247818499,0.365606936,0.485165794,0.36580757077696713,0.378900441383373,133.94525612839092,-2.418682463467121,25.670976648391868,-16.538036167621613,3.3329313151545703,"Kyle Schwarber",16478,656941
"Fernando Tatis Jr.","SDP",102,438,21,64,49,11,0.07305936,0.219178082,0.216080402,0.315602836,0.276381909,0.340182648,0.492462311,0.3587745542395605,0.38680670626921837,134.58490396790873,0.003950789570808411,18.11826801397847,-1.103348731994629,3.2698192521138285,"Fernando Tatis Jr.",19709,665487
"Salvador Perez","KCR",158,652,27,58,104,0,0.067484662,0.19785276,0.184745763,0.302272727,0.27118644,0.330261136,0.455932203,0.33502383720466283,0.360392324241674,116.7026963840206,-5.653968818485737,6.806655137817657,2.9019196033477783,3.2358676581591026,"Salvador Perez",7304,521692
"JJ Bleday","OAK",159,642,20,74,60,2,0.10436137,0.194704049,0.194055944,0.278688524,0.243006993,0.324492979,0.437062937,0.33021923363302047,0.3162424150207233,120.0438407845668,-2.6075803115963936,12.116276312105262,-2.4106006622314453,3.201316895344724,"JJ Bleday",26368,668709
"Joey Ortiz","MIL",142,511,11,58,60,11,0.109589041,0.201565557,0.159090909,0.28313253,0.238636363,0.328740157,0.397727272,0.3187137223838821,0.3049436425974247,104.85831499208858,-0.1478785052895546,2.820832029857675,11.084322452545166,3.2007426406565034,"Joey Ortiz",25493,687401
"Anthony Santander","BAL",155,665,44,91,102,2,0.087218045,0.193984962,0.270588235,0.224824355,0.235294117,0.308270676,0.505882352,0.3451743663437777,0.32396906911875945,128.00732705876868,-2.7386849001049995,18.572073996107864,-9.695857048034668,3.194430391706624,"Anthony Santander",14551,623993
"Lawrence Butler","OAK",125,451,22,63,57,18,0.077605321,0.239467849,0.22815534,0.3006993,0.262135922,0.31707317,0.490291262,0.3445680385946963,0.33936654751444184,130.1370832211039,3.7990662083029747,19.35096304241178,-3.5854578018188477,3.1729615283242714,"Lawrence Butler",22542,671732
"Nolan Arenado","STL",152,635,16,70,71,2,0.069291338,0.144881889,0.12283737,0.295597484,0.271626297,0.324921135,0.394463667,0.3136587862538386,0.29511798676990325,102.49843567448139,-2.11995380371809,-0.22279719897030947,9.69793963432312,3.1714335439494628,"Nolan Arenado",9777,571448
"Brendan Donovan","STL",153,652,14,65,73,5,0.072085889,0.124233128,0.139693356,0.299798792,0.277683134,0.342024539,0.41737649,0.33223725133146975,0.3352544640982023,115.00301615396545,-1.7990837842226028,9.898265467850312,-1.0602872371673584,3.1643352225044747,"Brendan Donovan",24679,680977
"Daulton Varsho","TOR",136,513,18,73,58,10,0.093567251,0.26705653,0.193899782,0.262295081,0.213507625,0.29296875,0.407407407,0.304275134421608,0.26223952737444745,98.55220800077834,1.562834046781063,0.7130097476013533,12.672164976596832,3.1394847746609975,"Daulton Varsho",19918,662139
"Victor Robles","- - -",91,295,4,44,28,34,0.07118644,0.179661016,0.125984252,0.37,0.307086614,0.380622837,0.433070866,0.357417311222908,0.32553426093525356,141.12058732006815,6.8993484526872635,20.664759398687682,-0.12885655462741852,3.132246598899342,"Victor Robles",18363,645302
"Wyatt Langford","TEX",134,557,16,74,74,19,0.091561938,0.206463195,0.162324649,0.296495956,0.25250501,0.324955116,0.414829659,0.32110500604667386,0.32794746080457404,111.1209865046936,4.337251745164394,11.424931987047227,-0.31575775146484375,3.0551305571482565,"Wyatt Langford",33333,694671
"Wilyer Abreu","BOS",132,447,15,59,58,8,0.089485458,0.279642058,0.205513784,0.325757575,0.253132832,0.322147651,0.458646616,0.33560124473017067,0.3195491481471706,115.4327505996625,1.2334865182638168,9.126747606411977,5.590688228607178,3.051018759167653,"Wilyer Abreu",23772,677800
"Tyler Stephenson","CIN",138,515,19,69,66,1,0.093203883,0.227184466,0.185995623,0.306501547,0.258205689,0.337864077,0.444201312,0.33936225926434554,0.3218136131763458,112.76827318111317,-3.4013158679008484,4.461908707567135,7.779996156692505,3.042779302472635,"Tyler Stephenson",17988,663886
"Christian Walker","ARI",130,552,26,72,84,2,0.099637681,0.240942028,0.217118998,0.286585365,0.25052192,0.335144927,0.467640918,0.3434478165241924,0.35155773162841797,119.43603733226855,-3.215418480336666,9.614032942497996,1.3872575759887695,3.0424245511090344,"Christian Walker",13419,572233
"Luis García Jr.","WSN",140,528,18,58,70,22,0.051136363,0.162878787,0.162,0.309823677,0.282,0.318181818,0.444,0.3281335896412229,0.33131481352306547,110.34873561852241,0.5441672652959824,7.078217950066341,4.584912180900574,3.027898006948557,"Luis Garcia Jr.",20391,671277
"Christian Yelich","MIL",73,315,11,44,42,21,0.126984126,0.184126984,0.188888889,0.366336633,0.314814814,0.405750798,0.503703703,0.39138049156435073,0.37278068567171063,153.7680316777428,4.692189127206802,24.945497555565932,-6.1679065227508545,3.0271048255196584,"Christian Yelich",11477,592885
"Tyler Fitzgerald","SFG",96,341,15,53,34,17,0.064516129,0.316715542,0.216560509,0.380208333,0.280254777,0.33431085,0.496815286,0.35674211146894436,0.2919606121592114,132.1455317132615,3.883570373058319,16.99156567683093,0.6689460277557373,3.0015218984770975,"Tyler Fitzgerald",26208,666149
"Joc Pederson","ARI",132,449,23,62,64,7,0.122494432,0.233853006,0.239782017,0.322314049,0.275204359,0.392776523,0.514986376,0.3910353168878966,0.3783050748060376,151.46568701693937,-1.1473253518342972,26.48550685836795,-12.638888359069824,2.98059093244421,"Joc Pederson",11899,592626
"Jake McCarthy","ARI",142,495,8,66,56,25,0.062626262,0.157575757,0.115384615,0.328690807,0.285067873,0.348979591,0.400452488,0.3292398854998723,0.3109167354623067,109.87312585394196,4.533002436161041,10.377149772561483,1.8252675533294678,2.969634588589354,"Jake McCarthy",21622,664983
"Yainer Diaz","HOU",148,619,16,70,84,2,0.038772213,0.17285945,0.141880342,0.338297872,0.299145299,0.324717285,0.441025641,0.3288189165028939,0.3391824697519278,115.91618484750614,-1.5741938054561615,9.69869519527125,-1.5216727256774902,2.9646629576889647,"Yainer Diaz",23003,673237
"Carlos Santana","MIN",150,594,23,63,71,4,0.109427609,0.166666666,0.182341651,0.251870324,0.238003838,0.328282828,0.420345489,0.32645044845171184,0.32952081712625797,113.30615683154508,-0.9800387695431709,8.063630887601914,0.8430519104003906,2.954392241657053,"Carlos Santana",2396,467793
"Willi Castro","MIN",158,635,12,89,60,14,0.08031496,0.236220472,0.137992832,0.315,0.247311827,0.331230283,0.385304659,0.3171236067540262,0.3203998758823057,106.74546591175226,-0.6316110044717789,4.269463274607067,3.24597305059433,2.9511380047664444,"Willi Castro",17338,650489
"Nathaniel Lowe","TEX",140,565,16,62,69,2,0.125663716,0.221238938,0.135802469,0.323782234,0.265432098,0.361061946,0.401234567,0.3372676782574214,0.32844296384112265,122.4901402064178,-0.8795893788337708,13.659801692585216,-4.169479846954346,2.9153402387756064,"Nathaniel Lowe",19566,663993
"Josh Smith","TEX",149,592,13,67,62,11,0.077702702,0.204391891,0.135755258,0.311224489,0.258126195,0.337288135,0.393881453,0.3227134973367325,0.30393437902065207,112.2524321261918,-0.5806875824928284,7.7187682765337,0.7459309101104736,2.9018949075116565,"Josh Smith",26396,669701
"Jonathan India","CIN",151,637,15,84,58,13,0.125588697,0.196232339,0.144465291,0.2925,0.247654784,0.357480314,0.392120075,0.33337109332948217,0.3521094096571865,108.73580783559633,-0.048831015825271606,6.605490623898058,0.1216863333247602,2.8945365614415888,"Jonathan India",21523,663697
"Mark Vientos","NYM",111,454,27,58,71,0,0.072687224,0.297356828,0.249394673,0.32421875,0.266343825,0.321585903,0.515738498,0.35599902613572615,0.3311476886404008,132.19679113037193,-1.9846629425883293,15.49486611408049,-2.823386311531067,2.876491908537354,"Mark Vientos",22184,668901
"Taylor Ward","LAA",156,663,25,73,75,6,0.095022624,0.245852187,0.179487179,0.29382716,0.246153846,0.322775263,0.425641025,0.32538151929820824,0.3444495532447838,111.70493549184954,-2.568813882768154,6.310678936004905,-0.9254717826843262,2.827036555888363,"Taylor Ward",17548,621493
"Brandon Nimmo","NYM",151,663,23,88,90,15,0.116138763,0.238310708,0.175131348,0.267175572,0.224168126,0.32730015,0.399299474,0.32051343887234024,0.3351428176417495,108.31255850175576,2.4695791825652122,9.05994508382674,-4.420771479606628,2.768678805518686,"Brandon Nimmo",12927,607043
"Miguel Rojas","LAD",103,337,6,41,36,8,0.068249258,0.100890207,0.12703583,0.301115241,0.283387622,0.337313432,0.410423452,0.327027644328217,0.3102323109518268,109.94142703830197,-0.352132186293602,3.6541350445754173,11.839171171188354,2.7638845299278665,"Miguel Rojas",7802,500743
"Alejandro Kirk","TOR",103,386,5,23,54,0,0.090673575,0.132124352,0.105882353,0.276450511,0.252941176,0.318652849,0.358823529,0.29695486263795334,0.3237001101175944,93.40297933601443,-3.498823933303356,-6.412496577419891,20.235680103302002,2.7497291683896017,"Alejandro Kirk",22581,672386
"Andrés Giménez","CLE",152,633,9,64,63,30,0.041074249,0.153238546,0.087478559,0.285714285,0.252144082,0.298412698,0.339622641,0.28149777878259435,0.2962514273881533,83.05608894367784,2.198364071547985,-10.07385164155161,15.69437313079834,2.7485852324983893,"Andres Gimenez",19950,665926
"Jeremy Peña","HOU",157,650,15,78,70,20,0.038461538,0.17076923,0.127906977,0.300829875,0.26578073,0.307573415,0.393687707,0.3050573243998891,0.30951063209604995,99.20179571096844,2.164372391998768,1.5707189077522465,3.327910900115967,2.7322571957591943,"Jeremy Pena",21636,665161
"Adley Rutschman","BAL",148,638,19,68,79,1,0.09090909,0.161442006,0.140105079,0.271929824,0.250437828,0.318181818,0.390542907,0.30890228964212374,0.3154513141301673,102.49280757061032,-2.9855781719088554,-1.1658142900254964,6.196596682071686,2.7048039931146772,"Adley Rutschman",26288,668939
"Jordan Westburg","BAL",107,447,18,57,63,6,0.049217002,0.217002237,0.216346154,0.304635761,0.264423076,0.311659192,0.48076923,0.3395621362288437,0.3531440084825182,124.05956978483839,0.2844034880399704,12.589952311229217,-1.3450177907943726,2.6923867074088674,"Jordan Westburg",27815,676059
"Jacob Young","WSN",150,521,3,75,36,33,0.057581573,0.195777351,0.074786325,0.320547945,0.256410256,0.31640625,0.331196581,0.2896075388416648,0.2864335428072712,84.41806261799532,4.276854872703552,-5.430937125095088,13.863469123840332,2.6700758809433482,"Jacob Young",29931,696285
"Willson Contreras","STL",84,358,15,48,36,4,0.125698324,0.268156424,0.205980067,0.336842105,0.262458471,0.379888268,0.468438538,0.37018280752589194,0.3651599241106698,140.54297649456623,-1.689261332154274,15.667150265201151,-1.9273941218852997,2.655301716830254,"Willson Contreras",11609,575929
"Matt Olson","ATL",162,685,29,78,98,0,0.103649635,0.248175182,0.21,0.293103448,0.246666666,0.332846715,0.456666666,0.33945008884457983,0.3403465225851747,117.24734066183508,-3.6189527809619904,10.508829624066188,-7.905706882476807,2.634373278733086,"Matt Olson",14344,621566
"Pete Crow-Armstrong","CHC",123,410,10,46,47,27,0.051219512,0.23902439,0.147849463,0.292134831,0.236559139,0.286069651,0.384408602,0.2894473162293434,0.2811016082763672,86.42234032398557,4.924199357628822,-1.7326703995336699,13.522868037223816,2.633528720163141,"Pete Crow-Armstrong",27769,691718
